6.138962507247924805e-01,4.940040875226259232e-03,7.547101974487304688e-01,9.989139437675476074e-01,2.563355490565299988e-02,3.493995219469070435e-02,1.711887493729591370e-02,-4.601590335369110107e-01,-1.072613522410392761e-01,9.596504271030426025e-02,4.249477982521057129e-01,-1.161502152681350708e-01,8.897072821855545044e-02,2.993674576282501221e-01,-2.069517523050308228e-01,-2.533505856990814209e-01,9.210990667343139648e-01,-5.716336145997047424e-02,-3.820526413619518280e-03,1.887066364288330078e-01,-6.062678620219230652e-02,3.181110695004463196e-02,6.652905344963073730e-01,6.702808141708374023e-01,-4.101780951023101807e-01,-3.841160237789154053e-01,3.244148194789886475e-01,-1.478463262319564819e-01,3.989536762237548828e-01,-4.060691297054290771e-01,-3.062610626220703125e-01,8.852975368499755859e-01,-3.806322813034057617e-01,8.599050343036651611e-02,-1.476364880800247192e-01,-1.559438407421112061e-01
6.791057586669921875e-01,9.448345750570297241e-03,7.324997186660766602e-01,9.984221458435058594e-01,4.400121420621871948e-02,2.393791079521179199e-02,2.537998743355274200e-02,-4.950079023838043213e-01,-1.471009552478790283e-01,1.170195117592811584e-01,7.418525815010070801e-01,-2.926731109619140625e-01,1.355175971984863281e-01,1.895135939121246338e-01,-3.080436289310455322e-01,-2.326844632625579834e-01,1.185523629188537598e+00,-1.876864880323410034e-01,-4.954891279339790344e-02,1.416022926568984985e-01,-9.785865247249603271e-02,7.304216921329498291e-02,5.110468864440917969e-01,6.434504985809326172e-01,-4.521535933017730713e-01,-2.774255871772766113e-01,3.157668709754943848e-01,-1.597923934459686279e-01,4.658671617507934570e-01,-3.138788342475891113e-01,-3.102675676345825195e-01,8.631250858306884766e-01,-2.862897217273712158e-01,1.364856362342834473e-01,-1.483056247234344482e-01,-1.174621805548667908e-01
7.446689009666442871e-01,1.227722503244876862e-02,7.191447019577026367e-01,9.978965520858764648e-01,5.771192163228988647e-02,1.927303709089756012e-02,2.236830070614814758e-02,-4.270915687084197998e-01,-1.763415336608886719e-01,1.354578733444213867e-01,8.464028835296630859e-01,-4.400906562805175781e-01,1.313658058643341064e-01,1.586611755192279816e-02,-3.677081465721130371e-01,-1.565565466880798340e-01,1.397844314575195312e+00,-2.914207577705383301e-01,-8.097527176141738892e-02,9.724759310483932495e-02,-1.257189661264419556e-01,9.928018599748611450e-02,3.333359360694885254e-01,6.040065884590148926e-01,-5.079427957534790039e-01,-1.675239652395248413e-01,3.418740332126617432e-01,-1.549844890832901001e-01,5.243235230445861816e-01,-1.941172927618026733e-01,-3.198661804199218750e-01,8.275439143180847168e-01,-1.688609123229980469e-01,1.637340486049652100e-01,-1.360292285680770874e-01,-1.069188937544822693e-01
8.052763938903808594e-01,1.427184417843818665e-02,7.164227366447448730e-01,9.980632662773132324e-01,5.616346374154090881e-02,2.205691486597061157e-02,1.512896176427602768e-02,-3.209549486637115479e-01,-1.751011461019515991e-01,1.363989710807800293e-01,8.458310365676879883e-01,-5.358009338378906250e-01,1.229264736175537109e-01,-1.809687763452529907e-01,-3.670265674591064453e-01,-9.825795888900756836e-02,1.515849590301513672e+00,-3.618391752243041992e-01,-1.131446510553359985e-01,4.041955620050430298e-02,-1.267586797475814819e-01,1.037524193525314331e-01,1.879824846982955933e-01,5.646747946739196777e-01,-5.223163366317749023e-01,-1.649414598941802979e-01,3.937208056449890137e-01,-1.547232866287231445e-01,5.475797057151794434e-01,-8.150884509086608887e-02,-3.505527079105377197e-01,7.908264994621276855e-01,-1.015428602695465088e-01,1.682845801115036011e-01,-1.241867095232009888e-01,-1.228061616420745850e-01
8.664646148681640625e-01,1.548776775598526001e-02,7.244529724121093750e-01,9.984592795372009277e-01,4.464938864111900330e-02,2.902050875127315521e-02,1.559729222208261490e-02,-1.940921396017074585e-01,-1.578682959079742432e-01,1.105251088738441467e-01,7.615676522254943848e-01,-5.564738512039184570e-01,1.067562699317932129e-01,-3.591091632843017578e-01,-3.126854300498962402e-01,-7.902555167675018311e-02,1.503293752670288086e+00,-3.954108357429504395e-01,-1.233446598052978516e-01,-3.731237724423408508e-02,-1.091830655932426453e-01,9.398589283227920532e-02,6.902427971363067627e-02,5.370572209358215332e-01,-5.124576091766357422e-01,-2.479809671640396118e-01,4.023774266242980957e-01,-1.725155860185623169e-01,5.455331206321716309e-01,3.105521388351917267e-02,-4.156586527824401855e-01,7.507434487342834473e-01,-1.547441929578781128e-01,1.791612058877944946e-01,-1.340755969285964966e-01,-1.218957081437110901e-01
9.339985251426696777e-01,1.621742919087409973e-02,7.415438890457153320e-01,9.987655878067016602e-01,2.548835426568984985e-02,3.847203403711318970e-02,1.837094314396381378e-02,-6.092098727822303772e-02,-1.168592497706413269e-01,7.368840277194976807e-02,6.331327557563781738e-01,-4.772688746452331543e-01,8.758480101823806763e-02,-4.804631769657135010e-01,-2.436967045068740845e-01,-1.145909130573272705e-01,1.354292511940002441e+00,-3.974876403808593750e-01,-1.224391013383865356e-01,-1.177502050995826721e-01,-7.241755723953247070e-02,7.510256767272949219e-02,-2.122982963919639587e-02,5.203112363815307617e-01,-5.002376437187194824e-01,-3.371134400367736816e-01,3.766446113586425781e-01,-1.889838725328445435e-01,5.431600809097290039e-01,1.511102616786956787e-01,-4.986366033554077148e-01,7.034648656845092773e-01,-2.462993413209915161e-01,1.659323126077651978e-01,-1.483810693025588989e-01,-1.246354281902313232e-01
1.008335709571838379e+00,1.588036306202411652e-02,7.626625299453735352e-01,9.985712766647338867e-01,1.698111649602651596e-03,5.088825896382331848e-02,1.621546223759651184e-02,5.037653818726539612e-02,-5.774614214897155762e-02,4.349216073751449585e-02,5.190457105636596680e-01,-2.999775707721710205e-01,5.071377381682395935e-02,-5.352926254272460938e-01,-1.547097116708755493e-01,-1.710292398929595947e-01,1.080520629882812500e+00,-3.536323606967926025e-01,-1.112395897507667542e-01,-1.838897019624710083e-01,-2.129549160599708557e-02,4.887817427515983582e-02,-7.580459862947463989e-02,5.158724784851074219e-01,-4.905556142330169678e-01,-4.192020297050476074e-01,3.460477292537689209e-01,-1.961906403303146362e-01,5.446305274963378906e-01,2.657120227813720703e-01,-5.778881907463073730e-01,6.499869823455810547e-01,-3.131213486194610596e-01,1.200375482439994812e-01,-1.522890180349349976e-01,-1.431135833263397217e-01
1.085057377815246582e+00,1.446455903351306915e-02,7.807688713073730469e-01,9.979093074798583984e-01,-1.725581288337707520e-02,6.145288050174713135e-02,1.013681665062904358e-02,1.433541625738143921e-01,-7.526721805334091187e-03,2.104979939758777618e-02,4.296655952930450439e-01,-6.812970340251922607e-02,-1.589497737586498260e-02,-5.187667608261108398e-01,-4.518865421414375305e-02,-1.866305768489837646e-01,6.926593780517578125e-01,-2.507823109626770020e-01,-5.664329975843429565e-02,-2.313342541456222534e-01,2.550029009580612183e-02,2.369198203086853027e-02,-9.648454189300537109e-02,5.191897153854370117e-01,-4.811598360538482666e-01,-5.042603611946105957e-01,3.131749331951141357e-01,-1.899104267358779907e-01,5.440527796745300293e-01,3.708496093750000000e-01,-6.477545499801635742e-01,5.952490568161010742e-01,-3.589750826358795166e-01,6.748230755329132080e-02,-1.535584777593612671e-01,-1.663285344839096069e-01
1.161529541015625000e+00,1.371620129793882370e-02,7.908144593238830566e-01,9.977968931198120117e-01,-7.329563144594430923e-03,6.543908268213272095e-02,8.086409419775009155e-03,2.509163022041320801e-01,-2.882133051753044128e-02,-2.539621200412511826e-03,3.182659149169921875e-01,1.750580966472625732e-01,-9.022503346204757690e-02,-4.550991356372833252e-01,-3.012116067111492157e-03,-1.526718884706497192e-01,2.834492325782775879e-01,-1.366615444421768188e-01,3.768795356154441833e-02,-2.723371684551239014e-01,1.906579360365867615e-02,-5.787936970591545105e-03,-9.350177645683288574e-02,5.381118655204772949e-01,-4.847449362277984619e-01,-6.021351218223571777e-01,2.994736135005950928e-01,-1.873139590024948120e-01,5.323001742362976074e-01,4.779821336269378662e-01,-7.078167796134948730e-01,5.351457595825195312e-01,-4.200179278850555420e-01,2.521676756441593170e-02,-1.547569185495376587e-01,-1.700273454189300537e-01
1.235351204872131348e+00,1.293137669563293457e-02,7.900066375732421875e-01,9.978841543197631836e-01,2.114018797874450684e-02,6.024720147252082825e-02,1.226595509797334671e-02,3.468523621559143066e-01,-7.014667242765426636e-02,1.514304522424936295e-02,2.709985077381134033e-01,2.947263717651367188e-01,-1.204588860273361206e-01,-4.418941736221313477e-01,-4.133329167962074280e-02,-1.164212822914123535e-01,1.192917674779891968e-01,-1.477642208337783813e-01,9.957323223352432251e-02,-3.074391186237335205e-01,-2.521379850804805756e-02,-2.416215091943740845e-02,-8.378376811742782593e-02,5.661153793334960938e-01,-4.999571740627288818e-01,-6.902908086776733398e-01,3.079494833946228027e-01,-1.946430206298828125e-01,5.084147453308105469e-01,5.666392445564270020e-01,-7.471100687980651855e-01,4.789627790451049805e-01,-4.829902350902557373e-01,3.126550465822219849e-03,-1.523071378469467163e-01,-1.608584821224212646e-01
1.306543231010437012e+00,1.186949852854013443e-02,7.844265103340148926e-01,9.982799887657165527e-01,2.654638513922691345e-02,5.096451565623283386e-02,1.161952782422304153e-02,3.630064725875854492e-01,-5.126058682799339294e-02,4.649862647056579590e-02,4.348814487457275391e-01,2.686180770397186279e-01,-9.164415299892425537e-02,-4.420368373394012451e-01,-4.712846502661705017e-02,-1.276908516883850098e-01,1.168648973107337952e-01,-1.969954073429107666e-01,8.897250145673751831e-02,-3.148067891597747803e-01,-3.255433589220046997e-02,-1.460313610732555389e-02,-5.556451529264450073e-02,5.898962616920471191e-01,-5.039894580841064453e-01,-7.363215684890747070e-01,3.386830389499664307e-01,-1.927730143070220947e-01,5.030090212821960449e-01,5.754800438880920410e-01,-7.466447949409484863e-01,4.499263465404510498e-01,-5.004135966300964355e-01,-2.712671179324388504e-03,-1.500713229179382324e-01,-1.586308777332305908e-01
1.373181104660034180e+00,9.937652386724948883e-03,7.729395627975463867e-01,9.990927577018737793e-01,1.688572205603122711e-02,3.834704682230949402e-02,7.621243130415678024e-03,3.424567878246307373e-01,6.082071457058191299e-03,7.557225972414016724e-02,6.803073287010192871e-01,1.666402220726013184e-01,-6.558182835578918457e-02,-3.965084254741668701e-01,-2.017942816019058228e-02,-1.573987156152725220e-01,1.389644443988800049e-01,-1.987776011228561401e-01,8.374346792697906494e-02,-2.970975339412689209e-01,-1.826186478137969971e-02,1.445937715470790863e-02,-9.618476964533329010e-03,6.022162437438964844e-01,-5.091518163681030273e-01,-7.219250202178955078e-01,3.654132783412933350e-01,-1.913011074066162109e-01,5.106074213981628418e-01,5.323790907859802246e-01,-7.105352282524108887e-01,4.512431025505065918e-01,-4.735716283321380615e-01,-3.061253810301423073e-03,-1.567666232585906982e-01,-1.699787229299545288e-01
1.445265769958496094e+00,6.734251976013183594e-03,7.552354335784912109e-01,9.995223879814147949e-01,-1.011956110596656799e-02,2.912899665534496307e-02,2.010021125897765160e-03,2.956314086914062500e-01,1.254362761974334717e-01,1.088470593094825745e-01,9.515621662139892578e-01,2.168274112045764923e-02,-3.242940083146095276e-02,-4.206358492374420166e-01,3.237449750304222107e-02,-1.785293668508529663e-01,3.792746663093566895e-01,-1.487009823322296143e-01,3.195657581090927124e-02,-2.584334611892700195e-01,2.960974723100662231e-02,4.760130867362022400e-02,4.847433418035507202e-02,5.920578837394714355e-01,-5.275003910064697266e-01,-6.489843130111694336e-01,3.964538276195526123e-01,-1.807606816291809082e-01,5.064822435379028320e-01,4.470843970775604248e-01,-6.399173140525817871e-01,4.687957763671875000e-01,-4.056190550327301025e-01,6.855946965515613556e-03,-1.714821606874465942e-01,-1.723722219467163086e-01
1.508779287338256836e+00,3.437843173742294312e-03,7.325290441513061523e-01,9.992938637733459473e-01,-3.415113687515258789e-02,1.558278780430555344e-02,-1.650552498176693916e-03,2.300291806459426880e-01,2.618765532970428467e-01,1.311403214931488037e-01,1.214439153671264648e+00,-1.117451563477516174e-01,1.998417265713214874e-02,-4.663855731487274170e-01,7.051861286163330078e-02,-2.025910764932632446e-01,7.317453622817993164e-01,-3.437413871288299561e-01,-1.062393784523010254e-01,-2.125171273946762085e-01,6.940583139657974243e-02,9.693028777837753296e-02,1.108320727944374084e-01,5.683700442314147949e-01,-5.379723310470581055e-01,-4.990665316581726074e-01,4.442571401596069336e-01,-1.630597114562988281e-01,4.935751855373382568e-01,3.296006023883819580e-01,-5.632770061492919922e-01,5.173200964927673340e-01,-3.212200105190277100e-01,3.855495899915695190e-02,-1.681117117404937744e-01,-1.743994951248168945e-01
1.569885969161987305e+00,2.262393012642860413e-03,7.192162871360778809e-01,9.986798167228698730e-01,-5.023128911852836609e-02,1.065259519964456558e-02,1.362348091788589954e-03,8.176915347576141357e-02,3.384982645511627197e-01,8.679436892271041870e-02,1.445378780364990234e+00,-2.269505262374877930e-01,7.631120085716247559e-02,-3.936972320079803467e-01,9.961416572332382202e-02,-2.303437441587448120e-01,8.409891724586486816e-01,-4.974989891052246094e-01,-1.177498996257781982e-01,-1.617963612079620361e-01,1.000302284955978394e-01,1.319515556097030640e-01,1.815431267023086548e-01,5.283722281455993652e-01,-5.429313182830810547e-01,-2.852643132209777832e-01,5.089527368545532227e-01,-1.235434785485267639e-01,4.929498732089996338e-01,1.631723344326019287e-01,-4.838001430034637451e-01,5.911583900451660156e-01,-2.371403425931930542e-01,4.437135532498359680e-02,-1.466066241264343262e-01,-1.861573010683059692e-01
1.632743597030639648e+00,3.107732161879539490e-03,7.177654504776000977e-01,9.985669851303100586e-01,-5.059788376092910767e-02,1.559325587004423141e-02,7.791216950863599777e-03,-1.187479570508003235e-01,3.371954560279846191e-01,4.094953835010528564e-02,1.571167230606079102e+00,-3.087466359138488770e-01,1.249845176935195923e-01,-2.760773003101348877e-01,1.054042875766754150e-01,-2.312643080949783325e-01,8.211284279823303223e-01,-5.835276246070861816e-01,-1.035411879420280457e-01,-9.811594337224960327e-02,1.088553890585899353e-01,1.320727467536926270e-01,2.599712312221527100e-01,5.150320529937744141e-01,-5.476234555244445801e-01,-1.622346192598342896e-01,5.146880149841308594e-01,-1.104777976870536804e-01,4.773908853530883789e-01,-1.296719256788492203e-02,-4.199556112289428711e-01,6.589766740798950195e-01,-2.120646536350250244e-01,-1.396731287240982056e-02,-1.211567223072052002e-01,-1.964219361543655396e-01
1.699846625328063965e+00,5.170051008462905884e-03,7.281143069267272949e-01,9.990946650505065918e-01,-3.614888712763786316e-02,2.137036062777042389e-02,6.814510561525821686e-03,-2.886380255222320557e-01,2.803341150283813477e-01,4.206290841102600098e-02,1.539454579353332520e+00,-3.374715149402618408e-01,1.559797525405883789e-01,-1.223668232560157776e-01,8.685824275016784668e-02,-2.022301554679870605e-01,6.959398984909057617e-01,-5.930752754211425781e-01,-6.920089572668075562e-02,-1.168518606573343277e-02,8.843132853507995605e-02,1.098561510443687439e-01,3.496720790863037109e-01,5.401045680046081543e-01,-5.559187531471252441e-01,-1.898638606071472168e-01,4.489380717277526855e-01,-1.289341747760772705e-01,4.536820054054260254e-01,-1.728567630052566528e-01,-3.735488951206207275e-01,7.118785381317138672e-01,-2.249301820993423462e-01,-8.322148025035858154e-02,-9.650678932666778564e-02,-2.057741731405258179e-01
1.769907355308532715e+00,8.640035986900329590e-03,7.465084195137023926e-01,9.995322823524475098e-01,-1.009433809667825699e-02,2.867407351732254028e-02,3.329972503706812859e-03,-4.002487063407897949e-01,1.795310974121093750e-01,7.417638599872589111e-02,1.357721686363220215e+00,-3.118765056133270264e-01,1.617097705602645874e-01,3.753880411386489868e-02,3.581865876913070679e-02,-1.649197638034820557e-01,5.235103964805603027e-01,-5.034912228584289551e-01,-3.143997490406036377e-02,7.505042105913162231e-02,3.865415975451469421e-02,7.667101919651031494e-02,4.365508854389190674e-01,5.790184736251831055e-01,-5.616399645805358887e-01,-2.444375604391098022e-01,3.866811394691467285e-01,-1.473087221384048462e-01,4.237946271896362305e-01,-3.042225241661071777e-01,-3.468092679977416992e-01,7.608518600463867188e-01,-2.338938564062118530e-01,-1.280097365379333496e-01,-7.153490185737609863e-02,-2.204155772924423218e-01
1.841526746749877930e+00,1.325304061174392700e-02,7.674636840820312500e-01,9.990668892860412598e-01,1.471790112555027008e-02,4.059711471199989319e-02,-7.350537925958633423e-04,-4.630151987075805664e-01,7.669071108102798462e-02,1.031862273812294006e-01,1.057504534721374512e+00,-2.566222250461578369e-01,1.448296308517456055e-01,1.464416831731796265e-01,-2.456812374293804169e-02,-1.320298016071319580e-01,4.080986678600311279e-01,-3.134723603725433350e-01,9.668465703725814819e-03,1.483113765716552734e-01,-1.286234613507986069e-02,3.870855644345283508e-02,5.171452164649963379e-01,6.060717701911926270e-01,-5.475701689720153809e-01,-2.849216461181640625e-01,3.475482463836669922e-01,-1.500608921051025391e-01,4.023688435554504395e-01,-4.104269146919250488e-01,-3.436179161071777344e-01,8.035218715667724609e-01,-2.394250482320785522e-01,-1.500565707683563232e-01,-5.126929283142089844e-02,-2.370443493127822876e-01
1.914976954460144043e+00,1.795279420912265778e-02,7.844767570495605469e-01,9.983643889427185059e-01,2.371138148009777069e-02,5.186938494443893433e-02,-3.982607275247573853e-03,-4.651925265789031982e-01,1.481881551444530487e-02,1.094896718859672546e-01,6.721714735031127930e-01,-1.882388740777969360e-01,9.915123134851455688e-02,2.125438004732131958e-01,-5.014022067189216614e-02,-1.030872911214828491e-01,3.648420572280883789e-01,-8.169814199209213257e-02,4.835951700806617737e-02,2.004007846117019653e-01,-3.733465075492858887e-02,2.981370082125067711e-03,5.971413254737854004e-01,6.201171875000000000e-01,-5.161117315292358398e-01,-3.174836933612823486e-01,3.236703872680664062e-01,-1.468444317579269409e-01,3.906533122062683105e-01,-4.901246726512908936e-01,-3.482416868209838867e-01,8.258742094039916992e-01,-2.585518062114715576e-01,-1.362437009811401367e-01,-4.350947961211204529e-02,-2.494296282529830933e-01
1.991177320480346680e+00,2.093186974525451660e-02,7.929770350456237793e-01,9.985139369964599609e-01,7.930701598525047302e-03,5.354894325137138367e-02,-6.284700706601142883e-03,-4.194168150424957275e-01,1.671712473034858704e-02,9.930051863193511963e-02,2.878994345664978027e-01,-1.161253452301025391e-01,4.219625517725944519e-02,2.871201634407043457e-01,-1.810897327959537506e-02,-1.015798002481460571e-01,3.453205823898315430e-01,1.218022927641868591e-01,7.048179954290390015e-02,2.303768247365951538e-01,-1.404982060194015503e-02,-2.486978843808174133e-02,6.696260571479797363e-01,6.257871389389038086e-01,-4.774123728275299072e-01,-3.565464019775390625e-01,3.073968887329101562e-01,-1.397495567798614502e-01,3.718346953392028809e-01,-5.262280702590942383e-01,-3.441303372383117676e-01,8.192617893218994141e-01,-2.932955622673034668e-01,-9.514330327510833740e-02,-5.695537850260734558e-02,-2.600171864032745361e-01
